student_ID,title_ID,score_rate
00cbf05221bb479e66c3,Question_QRm48lXxzdP7Tn1WgNOf,0.25
00cbf05221bb479e66c3,Question_TmKaGvfNoXYq4FZ2JrBu,0.16666666666666666
00cbf05221bb479e66c3,Question_UXqN1F7G3Sbldz02vZne,0.21212121212121213
00cbf05221bb479e66c3,Question_VgKw8PjY1FR6cm2QI9XW,0.4
00cbf05221bb479e66c3,Question_X3wF8QlTyi4mZkDp9Kae,0.25
00cbf05221bb479e66c3,Question_YWXHr4G6Cl7bEm9iF2kQ,0.2
00cbf05221bb479e66c3,Question_ZTbD7mxr2OUp8Fz6iNjy,1.0
00cbf05221bb479e66c3,Question_bumGRTJ0c8p4v5D6eHZa,0.25
00cbf05221bb479e66c3,Question_fZrP3FJ4ebUogW9V7taS,0.14285714285714285
00cbf05221bb479e66c3,Question_h7pXNg80nJbw1C4kAPRm,0.2857142857142857
00cbf05221bb479e66c3,Question_hZ5wXofebmTlzKB1jNcP,0.2
00cbf05221bb479e66c3,Question_lU2wvHSZq7m43xiVroBc,0.6666666666666666
00cbf05221bb479e66c3,Question_n2BTxIGw1Mc3Zo6RLdUe,0.25
00cbf05221bb479e66c3,Question_oCjnFLbIs4Uxwek9rBpu,0.3333333333333333
00cbf05221bb479e66c3,Question_pVKXjZn0BkSwYcsa7C31,0.6
00cbf05221bb479e66c3,Question_q7OpB2zCMmW9wS8uNt3H,0.05263157894736842
00cbf05221bb479e66c3,Question_rvB9mVE6Kbd8jAY4NwPx,0.14285714285714285
00cbf05221bb479e66c3,Question_s6VmP1G4UbEQWRYHK9Fd,0.15384615384615385
00cbf05221bb479e66c3,Question_tgOjrpZLw4RdVzQx85h6,0.2857142857142857
00cbf05221bb479e66c3,Question_x2Fy7rZ3SwYl9jMQkpOD,0.26666666666666666
00cbf05221bb479e66c3,Question_x2L7AqbMuTjCwPFy6vNr,0.3
00cbf05221bb479e66c3,Question_xqlJkmRaP0otZcX4fK3W,0.08333333333333333
00df647ee4bf7173642f,Question_3MwAFlmNO8EKrpY5zjUd,0.2826086956521739
00df647ee4bf7173642f,Question_3oPyUzDmQtcMfLpGZ0jW,0.1
00df647ee4bf7173642f,Question_4nHcauCQ0Y6Pm8DgKlLo,0.19047619047619047
00df647ee4bf7173642f,Question_5fgqjSBwTPG7KUV3it6O,0.5
00df647ee4bf7173642f,Question_62XbhBvJ8NUSnApgDL94,0.37777777777777777
00df647ee4bf7173642f,Question_6RQj2gF3OeK5AmDvThUV,0.3333333333333333
00df647ee4bf7173642f,Question_7NJzCXUPcvQF4Mkfh9Wr,0.25
00df647ee4bf7173642f,Question_Az73sM0rHfWVKuc4X2kL,0.07692307692307693
00df647ee4bf7173642f,Question_BW0ItEaymH3TkD6S15JF,0.14285714285714285
00df647ee4bf7173642f,Question_EhVPdmlB31M8WKGqL0wc,0.29523809523809524
00df647ee4bf7173642f,Question_Ej5mBw9rsOUKkFycGvz2,0.25
00df647ee4bf7173642f,Question_FNg8X9v5zcbB1tQrxHR3,0.02564102564102564
00df647ee4bf7173642f,Question_Jr4Wz5jLqmN01KUwHa7g,0.2
00df647ee4bf7173642f,Question_Mh4CZIsrEfxkP1wXtOYV,0.2857142857142857
00df647ee4bf7173642f,Question_NixCn84GdK2tySa5rB1V,1.0
00df647ee4bf7173642f,Question_Ou3f2Wt9BqExm5DpN7Zk,0.16666666666666666
00df647ee4bf7173642f,Question_QRm48lXxzdP7Tn1WgNOf,0.2857142857142857
00df647ee4bf7173642f,Question_TmKaGvfNoXYq4FZ2JrBu,0.3333333333333333
00df647ee4bf7173642f,Question_UXqN1F7G3Sbldz02vZne,0.5416666666666666
00df647ee4bf7173642f,Question_VgKw8PjY1FR6cm2QI9XW,0.14285714285714285
00df647ee4bf7173642f,Question_X3wF8QlTyi4mZkDp9Kae,0.3125
00df647ee4bf7173642f,Question_YWXHr4G6Cl7bEm9iF2kQ,0.037037037037037035
00df647ee4bf7173642f,Question_ZTbD7mxr2OUp8Fz6iNjy,0.5
00df647ee4bf7173642f,Question_bumGRTJ0c8p4v5D6eHZa,0.2
00df647ee4bf7173642f,Question_fZrP3FJ4ebUogW9V7taS,0.05
00df647ee4bf7173642f,Question_h7pXNg80nJbw1C4kAPRm,0.5416666666666666
00df647ee4bf7173642f,Question_hZ5wXofebmTlzKB1jNcP,0.08695652173913043
00df647ee4bf7173642f,Question_lU2wvHSZq7m43xiVroBc,0.3333333333333333
00df647ee4bf7173642f,Question_n2BTxIGw1Mc3Zo6RLdUe,0.16666666666666666
00df647ee4bf7173642f,Question_oCjnFLbIs4Uxwek9rBpu,0.3333333333333333
00df647ee4bf7173642f,Question_pVKXjZn0BkSwYcsa7C31,0.3333333333333333
00df647ee4bf7173642f,Question_q7OpB2zCMmW9wS8uNt3H,0.058823529411764705
00df647ee4bf7173642f,Question_rvB9mVE6Kbd8jAY4NwPx,1.0
00df647ee4bf7173642f,Question_s6VmP1G4UbEQWRYHK9Fd,0.07692307692307693
00df647ee4bf7173642f,Question_tgOjrpZLw4RdVzQx85h6,0.16666666666666666
00df647ee4bf7173642f,Question_x2Fy7rZ3SwYl9jMQkpOD,0.16666666666666666
00df647ee4bf7173642f,Question_x2L7AqbMuTjCwPFy6vNr,0.2
00df647ee4bf7173642f,Question_xqlJkmRaP0otZcX4fK3W,0.1
0107f72b66cbd1a0926d,Question_3MwAFlmNO8EKrpY5zjUd,0.5833333333333334
0107f72b66cbd1a0926d,Question_3oPyUzDmQtcMfLpGZ0jW,0.16666666666666666
0107f72b66cbd1a0926d,Question_4nHcauCQ0Y6Pm8DgKlLo,1.0
0107f72b66cbd1a0926d,Question_5fgqjSBwTPG7KUV3it6O,0.38095238095238093
0107f72b66cbd1a0926d,Question_62XbhBvJ8NUSnApgDL94,0.5
0107f72b66cbd1a0926d,Question_6RQj2gF3OeK5AmDvThUV,1.0
0107f72b66cbd1a0926d,Question_7NJzCXUPcvQF4Mkfh9Wr,0.3333333333333333
0107f72b66cbd1a0926d,Question_Az73sM0rHfWVKuc4X2kL,1.0
0107f72b66cbd1a0926d,Question_BW0ItEaymH3TkD6S15JF,1.0
0107f72b66cbd1a0926d,Question_EhVPdmlB31M8WKGqL0wc,0.6666666666666666
0107f72b66cbd1a0926d,Question_Ej5mBw9rsOUKkFycGvz2,0.5
0107f72b66cbd1a0926d,Question_FNg8X9v5zcbB1tQrxHR3,1.0
0107f72b66cbd1a0926d,Question_Jr4Wz5jLqmN01KUwHa7g,1.0
0107f72b66cbd1a0926d,Question_Mh4CZIsrEfxkP1wXtOYV,1.0
0107f72b66cbd1a0926d,Question_NixCn84GdK2tySa5rB1V,0.5
0107f72b66cbd1a0926d,Question_Ou3f2Wt9BqExm5DpN7Zk,0.6666666666666666
0107f72b66cbd1a0926d,Question_QRm48lXxzdP7Tn1WgNOf,1.0
0107f72b66cbd1a0926d,Question_TmKaGvfNoXYq4FZ2JrBu,0.2
0107f72b66cbd1a0926d,Question_UXqN1F7G3Sbldz02vZne,0.3
0107f72b66cbd1a0926d,Question_VgKw8PjY1FR6cm2QI9XW,1.0
0107f72b66cbd1a0926d,Question_X3wF8QlTyi4mZkDp9Kae,0.5
0107f72b66cbd1a0926d,Question_YWXHr4G6Cl7bEm9iF2kQ,0.5
0107f72b66cbd1a0926d,Question_ZTbD7mxr2OUp8Fz6iNjy,1.0
0107f72b66cbd1a0926d,Question_bumGRTJ0c8p4v5D6eHZa,1.0
0107f72b66cbd1a0926d,Question_fZrP3FJ4ebUogW9V7taS,0.1
0107f72b66cbd1a0926d,Question_h7pXNg80nJbw1C4kAPRm,0.5416666666666666
0107f72b66cbd1a0926d,Question_hZ5wXofebmTlzKB1jNcP,1.0
0107f72b66cbd1a0926d,Question_lU2wvHSZq7m43xiVroBc,0.47619047619047616
0107f72b66cbd1a0926d,Question_n2BTxIGw1Mc3Zo6RLdUe,1.0
0107f72b66cbd1a0926d,Question_oCjnFLbIs4Uxwek9rBpu,0.8333333333333334
0107f72b66cbd1a0926d,Question_pVKXjZn0BkSwYcsa7C31,0.4444444444444444
0107f72b66cbd1a0926d,Question_q7OpB2zCMmW9wS8uNt3H,0.25
0107f72b66cbd1a0926d,Question_rvB9mVE6Kbd8jAY4NwPx,1.0
0107f72b66cbd1a0926d,Question_s6VmP1G4UbEQWRYHK9Fd,0.14285714285714285
0107f72b66cbd1a0926d,Question_tgOjrpZLw4RdVzQx85h6,1.0
0107f72b66cbd1a0926d,Question_x2Fy7rZ3SwYl9jMQkpOD,0.4444444444444444
0107f72b66cbd1a0926d,Question_x2L7AqbMuTjCwPFy6vNr,1.0
0107f72b66cbd1a0926d,Question_xqlJkmRaP0otZcX4fK3W,0.3333333333333333
011d454f199c123d44ad,Question_3MwAFlmNO8EKrpY5zjUd,0.09090909090909091
011d454f199c123d44ad,Question_3oPyUzDmQtcMfLpGZ0jW,0.375
011d454f199c123d44ad,Question_4nHcauCQ0Y6Pm8DgKlLo,0.24242424242424243
011d454f199c123d44ad,Question_5fgqjSBwTPG7KUV3it6O,0.23809523809523808
011d454f199c123d44ad,Question_62XbhBvJ8NUSnApgDL94,0.5
011d454f199c123d44ad,Question_6RQj2gF3OeK5AmDvThUV,0.10416666666666667
011d454f199c123d44ad,Question_7NJzCXUPcvQF4Mkfh9Wr,1.0
011d454f199c123d44ad,Question_Az73sM0rHfWVKuc4X2kL,0.3333333333333333
011d454f199c123d44ad,Question_BW0ItEaymH3TkD6S15JF,0.25
011d454f199c123d44ad,Question_EhVPdmlB31M8WKGqL0wc,0.4444444444444444
011d454f199c123d44ad,Question_Ej5mBw9rsOUKkFycGvz2,1.0
011d454f199c123d44ad,Question_FNg8X9v5zcbB1tQrxHR3,0.25
011d454f199c123d44ad,Question_Jr4Wz5jLqmN01KUwHa7g,0.038461538461538464
011d454f199c123d44ad,Question_Mh4CZIsrEfxkP1wXtOYV,0.25
011d454f199c123d44ad,Question_NixCn84GdK2tySa5rB1V,0.3333333333333333
011d454f199c123d44ad,Question_Ou3f2Wt9BqExm5DpN7Zk,0.14285714285714285
011d454f199c123d44ad,Question_QRm48lXxzdP7Tn1WgNOf,0.5
011d454f199c123d44ad,Question_TmKaGvfNoXYq4FZ2JrBu,0.5
011d454f199c123d44ad,Question_UXqN1F7G3Sbldz02vZne,1.0
011d454f199c123d44ad,Question_VgKw8PjY1FR6cm2QI9XW,1.0
011d454f199c123d44ad,Question_X3wF8QlTyi4mZkDp9Kae,1.0
011d454f199c123d44ad,Question_YWXHr4G6Cl7bEm9iF2kQ,0.3333333333333333
011d454f199c123d44ad,Question_ZTbD7mxr2OUp8Fz6iNjy,0.25
011d454f199c123d44ad,Question_bumGRTJ0c8p4v5D6eHZa,0.3333333333333333
011d454f199c123d44ad,Question_fZrP3FJ4ebUogW9V7taS,0.3333333333333333
011d454f199c123d44ad,Question_h7pXNg80nJbw1C4kAPRm,0.16666666666666666
011d454f199c123d44ad,Question_hZ5wXofebmTlzKB1jNcP,0.5
011d454f199c123d44ad,Question_lU2wvHSZq7m43xiVroBc,1.0
011d454f199c123d44ad,Question_n2BTxIGw1Mc3Zo6RLdUe,0.14285714285714285
011d454f199c123d44ad,Question_oCjnFLbIs4Uxwek9rBpu,1.0
011d454f199c123d44ad,Question_pVKXjZn0BkSwYcsa7C31,0.6666666666666666
011d454f199c123d44ad,Question_q7OpB2zCMmW9wS8uNt3H,0.3333333333333333
011d454f199c123d44ad,Question_rvB9mVE6Kbd8jAY4NwPx,1.0
011d454f199c123d44ad,Question_s6VmP1G4UbEQWRYHK9Fd,0.3333333333333333
011d454f199c123d44ad,Question_tgOjrpZLw4RdVzQx85h6,0.2
011d454f199c123d44ad,Question_x2Fy7rZ3SwYl9jMQkpOD,0.14285714285714285
011d454f199c123d44ad,Question_x2L7AqbMuTjCwPFy6vNr,0.14705882352941177
011d454f199c123d44ad,Question_xqlJkmRaP0otZcX4fK3W,0.08333333333333333
01558eef77a8d39b7103,Question_3MwAFlmNO8EKrpY5zjUd,0.4473684210526316
01558eef77a8d39b7103,Question_3oPyUzDmQtcMfLpGZ0jW,1.0
01558eef77a8d39b7103,Question_4nHcauCQ0Y6Pm8DgKlLo,0.5
01558eef77a8d39b7103,Question_5fgqjSBwTPG7KUV3it6O,0.4444444444444444
01558eef77a8d39b7103,Question_62XbhBvJ8NUSnApgDL94,1.0
01558eef77a8d39b7103,Question_6RQj2gF3OeK5AmDvThUV,1.0
01558eef77a8d39b7103,Question_7NJzCXUPcvQF4Mkfh9Wr,1.0
01558eef77a8d39b7103,Question_Az73sM0rHfWVKuc4X2kL,0.3888888888888889
01558eef77a8d39b7103,Question_BW0ItEaymH3TkD6S15JF,1.0
01558eef77a8d39b7103,Question_EhVPdmlB31M8WKGqL0wc,1.0
01558eef77a8d39b7103,Question_Ej5mBw9rsOUKkFycGvz2,0.8333333333333334
01558eef77a8d39b7103,Question_FNg8X9v5zcbB1tQrxHR3,1.0
01558eef77a8d39b7103,Question_Jr4Wz5jLqmN01KUwHa7g,0.058823529411764705
01558eef77a8d39b7103,Question_Mh4CZIsrEfxkP1wXtOYV,0.25
01558eef77a8d39b7103,Question_NixCn84GdK2tySa5rB1V,1.0
01558eef77a8d39b7103,Question_Ou3f2Wt9BqExm5DpN7Zk,1.0
01558eef77a8d39b7103,Question_QRm48lXxzdP7Tn1WgNOf,0.3333333333333333
01558eef77a8d39b7103,Question_TmKaGvfNoXYq4FZ2JrBu,0.2
01558eef77a8d39b7103,Question_UXqN1F7G3Sbldz02vZne,1.0
01558eef77a8d39b7103,Question_VgKw8PjY1FR6cm2QI9XW,0.25
01558eef77a8d39b7103,Question_X3wF8QlTyi4mZkDp9Kae,1.0
01558eef77a8d39b7103,Question_YWXHr4G6Cl7bEm9iF2kQ,0.5555555555555556
01558eef77a8d39b7103,Question_ZTbD7mxr2OUp8Fz6iNjy,1.0
01558eef77a8d39b7103,Question_bumGRTJ0c8p4v5D6eHZa,0.25
01558eef77a8d39b7103,Question_fZrP3FJ4ebUogW9V7taS,0.125
01558eef77a8d39b7103,Question_h7pXNg80nJbw1C4kAPRm,1.0
01558eef77a8d39b7103,Question_hZ5wXofebmTlzKB1jNcP,1.0
01558eef77a8d39b7103,Question_lU2wvHSZq7m43xiVroBc,0.1111111111111111
01558eef77a8d39b7103,Question_n2BTxIGw1Mc3Zo6RLdUe,0.5
01558eef77a8d39b7103,Question_oCjnFLbIs4Uxwek9rBpu,0.3333333333333333
01558eef77a8d39b7103,Question_pVKXjZn0BkSwYcsa7C31,0.4166666666666667
01558eef77a8d39b7103,Question_q7OpB2zCMmW9wS8uNt3H,0.2222222222222222
01558eef77a8d39b7103,Question_rvB9mVE6Kbd8jAY4NwPx,1.0
01558eef77a8d39b7103,Question_s6VmP1G4UbEQWRYHK9Fd,0.3333333333333333
01558eef77a8d39b7103,Question_tgOjrpZLw4RdVzQx85h6,1.0
01558eef77a8d39b7103,Question_x2Fy7rZ3SwYl9jMQkpOD,1.0
01558eef77a8d39b7103,Question_x2L7AqbMuTjCwPFy6vNr,0.5
01558eef77a8d39b7103,Question_xqlJkmRaP0otZcX4fK3W,1.0
016226278e6a69e10aa4,Question_3MwAFlmNO8EKrpY5zjUd,0.21428571428571427
016226278e6a69e10aa4,Question_3oPyUzDmQtcMfLpGZ0jW,0.043478260869565216
016226278e6a69e10aa4,Question_4nHcauCQ0Y6Pm8DgKlLo,1.0
016226278e6a69e10aa4,Question_5fgqjSBwTPG7KUV3it6O,0.3333333333333333
016226278e6a69e10aa4,Question_62XbhBvJ8NUSnApgDL94,0.3333333333333333
016226278e6a69e10aa4,Question_6RQj2gF3OeK5AmDvThUV,0.14814814814814814
016226278e6a69e10aa4,Question_7NJzCXUPcvQF4Mkfh9Wr,1.0
016226278e6a69e10aa4,Question_Az73sM0rHfWVKuc4X2kL,0.24444444444444444
016226278e6a69e10aa4,Question_BW0ItEaymH3TkD6S15JF,0.16666666666666666
016226278e6a69e10aa4,Question_EhVPdmlB31M8WKGqL0wc,0.5
016226278e6a69e10aa4,Question_Ej5mBw9rsOUKkFycGvz2,0.2857142857142857
016226278e6a69e10aa4,Question_FNg8X9v5zcbB1tQrxHR3,1.0
016226278e6a69e10aa4,Question_Jr4Wz5jLqmN01KUwHa7g,0.5
016226278e6a69e10aa4,Question_Mh4CZIsrEfxkP1wXtOYV,1.0
016226278e6a69e10aa4,Question_NixCn84GdK2tySa5rB1V,1.0
016226278e6a69e10aa4,Question_Ou3f2Wt9BqExm5DpN7Zk,0.25
016226278e6a69e10aa4,Question_QRm48lXxzdP7Tn1WgNOf,0.4
016226278e6a69e10aa4,Question_TmKaGvfNoXYq4FZ2JrBu,1.0
016226278e6a69e10aa4,Question_UXqN1F7G3Sbldz02vZne,0.5
016226278e6a69e10aa4,Question_VgKw8PjY1FR6cm2QI9XW,0.14285714285714285
016226278e6a69e10aa4,Question_X3wF8QlTyi4mZkDp9Kae,0.4444444444444444
016226278e6a69e10aa4,Question_YWXHr4G6Cl7bEm9iF2kQ,0.3333333333333333
016226278e6a69e10aa4,Question_ZTbD7mxr2OUp8Fz6iNjy,1.0
016226278e6a69e10aa4,Question_bumGRTJ0c8p4v5D6eHZa,0.2222222222222222
016226278e6a69e10aa4,Question_fZrP3FJ4ebUogW9V7taS,0.041666666666666664
016226278e6a69e10aa4,Question_h7pXNg80nJbw1C4kAPRm,0.16666666666666666
016226278e6a69e10aa4,Question_hZ5wXofebmTlzKB1jNcP,0.3333333333333333
016226278e6a69e10aa4,Question_lU2wvHSZq7m43xiVroBc,0.08333333333333333
016226278e6a69e10aa4,Question_n2BTxIGw1Mc3Zo6RLdUe,0.16666666666666666
016226278e6a69e10aa4,Question_oCjnFLbIs4Uxwek9rBpu,0.16666666666666666
016226278e6a69e10aa4,Question_pVKXjZn0BkSwYcsa7C31,0.4166666666666667
016226278e6a69e10aa4,Question_q7OpB2zCMmW9wS8uNt3H,0.038461538461538464
016226278e6a69e10aa4,Question_rvB9mVE6Kbd8jAY4NwPx,0.3333333333333333
016226278e6a69e10aa4,Question_s6VmP1G4UbEQWRYHK9Fd,0.5
016226278e6a69e10aa4,Question_tgOjrpZLw4RdVzQx85h6,0.16666666666666666
016226278e6a69e10aa4,Question_x2Fy7rZ3SwYl9jMQkpOD,0.5
016226278e6a69e10aa4,Question_x2L7AqbMuTjCwPFy6vNr,0.15384615384615385
016226278e6a69e10aa4,Question_xqlJkmRaP0otZcX4fK3W,1.0
01a691413dc5897db83f,Question_3MwAFlmNO8EKrpY5zjUd,0.36486486486486486
01a691413dc5897db83f,Question_3oPyUzDmQtcMfLpGZ0jW,0.10294117647058823
01a691413dc5897db83f,Question_4nHcauCQ0Y6Pm8DgKlLo,0.09090909090909091
01a691413dc5897db83f,Question_5fgqjSBwTPG7KUV3it6O,0.2962962962962963
01a691413dc5897db83f,Question_62XbhBvJ8NUSnApgDL94,0.12903225806451613
01a691413dc5897db83f,Question_6RQj2gF3OeK5AmDvThUV,0.0625
01a691413dc5897db83f,Question_7NJzCXUPcvQF4Mkfh9Wr,0.18627450980392157
01a691413dc5897db83f,Question_Az73sM0rHfWVKuc4X2kL,0.3508771929824561
01a691413dc5897db83f,Question_BW0ItEaymH3TkD6S15JF,0.03125
01a691413dc5897db83f,Question_EhVPdmlB31M8WKGqL0wc,0.3333333333333333
01a691413dc5897db83f,Question_Ej5mBw9rsOUKkFycGvz2,0.05555555555555555
01a691413dc5897db83f,Question_FNg8X9v5zcbB1tQrxHR3,0.375
01a691413dc5897db83f,Question_Jr4Wz5jLqmN01KUwHa7g,0.05555555555555555
01a691413dc5897db83f,Question_Mh4CZIsrEfxkP1wXtOYV,0.09090909090909091
01a691413dc5897db83f,Question_NixCn84GdK2tySa5rB1V,0.26666666666666666
01a691413dc5897db83f,Question_Ou3f2Wt9BqExm5DpN7Zk,0.16666666666666666
01a691413dc5897db83f,Question_QRm48lXxzdP7Tn1WgNOf,0.3333333333333333
01a691413dc5897db83f,Question_TmKaGvfNoXYq4FZ2JrBu,0.06862745098039216
01a691413dc5897db83f,Question_UXqN1F7G3Sbldz02vZne,0.8333333333333334
01a691413dc5897db83f,Question_VgKw8PjY1FR6cm2QI9XW,0.3333333333333333
01a691413dc5897db83f,Question_X3wF8QlTyi4mZkDp9Kae,0.5
01a691413dc5897db83f,Question_YWXHr4G6Cl7bEm9iF2kQ,0.3333333333333333
01a691413dc5897db83f,Question_ZTbD7mxr2OUp8Fz6iNjy,0.07692307692307693
01a691413dc5897db83f,Question_bumGRTJ0c8p4v5D6eHZa,0.3333333333333333
01a691413dc5897db83f,Question_fZrP3FJ4ebUogW9V7taS,0.06666666666666667
01a691413dc5897db83f,Question_h7pXNg80nJbw1C4kAPRm,0.09090909090909091
01a691413dc5897db83f,Question_hZ5wXofebmTlzKB1jNcP,0.05555555555555555
01a691413dc5897db83f,Question_lU2wvHSZq7m43xiVroBc,0.16666666666666666
01a691413dc5897db83f,Question_n2BTxIGw1Mc3Zo6RLdUe,0.5
01a691413dc5897db83f,Question_oCjnFLbIs4Uxwek9rBpu,0.15789473684210525
01a691413dc5897db83f,Question_pVKXjZn0BkSwYcsa7C31,0.19444444444444445
01a691413dc5897db83f,Question_q7OpB2zCMmW9wS8uNt3H,0.25
01a691413dc5897db83f,Question_rvB9mVE6Kbd8jAY4NwPx,1.0
01a691413dc5897db83f,Question_s6VmP1G4UbEQWRYHK9Fd,0.3333333333333333
01a691413dc5897db83f,Question_tgOjrpZLw4RdVzQx85h6,1.0
01a691413dc5897db83f,Question_x2Fy7rZ3SwYl9jMQkpOD,0.19047619047619047
01a691413dc5897db83f,Question_x2L7AqbMuTjCwPFy6vNr,0.16666666666666666
01a691413dc5897db83f,Question_xqlJkmRaP0otZcX4fK3W,0.08333333333333333
01d8aa21ef476b66c573,Question_3MwAFlmNO8EKrpY5zjUd,0.5
01d8aa21ef476b66c573,Question_3oPyUzDmQtcMfLpGZ0jW,0.25
01d8aa21ef476b66c573,Question_4nHcauCQ0Y6Pm8DgKlLo,0.7333333333333333
01d8aa21ef476b66c573,Question_5fgqjSBwTPG7KUV3it6O,0.3333333333333333
01d8aa21ef476b66c573,Question_62XbhBvJ8NUSnApgDL94,0.2839506172839506
01d8aa21ef476b66c573,Question_6RQj2gF3OeK5AmDvThUV,1.0
01d8aa21ef476b66c573,Question_7NJzCXUPcvQF4Mkfh9Wr,1.0
01d8aa21ef476b66c573,Question_Az73sM0rHfWVKuc4X2kL,0.5333333333333333
01d8aa21ef476b66c573,Question_BW0ItEaymH3TkD6S15JF,0.3333333333333333
01d8aa21ef476b66c573,Question_EhVPdmlB31M8WKGqL0wc,0.6666666666666666
01d8aa21ef476b66c573,Question_Ej5mBw9rsOUKkFycGvz2,0.25
01d8aa21ef476b66c573,Question_FNg8X9v5zcbB1tQrxHR3,1.0
01d8aa21ef476b66c573,Question_Jr4Wz5jLqmN01KUwHa7g,0.5
01d8aa21ef476b66c573,Question_Mh4CZIsrEfxkP1wXtOYV,0.05263157894736842
